"eBird.English.Name.2025","currentslopelci1","currentslopemean1","currentsloperci1","currentslopelci2","currentslopemean2","currentsloperci2","currentslopelci3","currentslopemean3","currentsloperci3","currentslopelci4","currentslopemean4","currentsloperci4","currentslopelci5","currentslopemean5","currentsloperci5","currentslopelci6","currentslopemean6","currentsloperci6","currentslopelci7","currentslopemean7","currentsloperci7","currentslopelci8","currentslopemean8","currentsloperci8","currentslopelci9","currentslopemean9","currentsloperci9","currentslopelci10","currentslopemean10","currentsloperci10","currentslopelci11","currentslopemean11","currentsloperci11"
"Himalayan Snowcock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blue-breasted Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Japanese Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rain Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chukar",-4.983333279157,-1.56271473530977,1.85790380853746,-4.91366146407532,-1.67819816674542,1.55726513058448,-3.8717877195734,-0.941079884405932,1.98962795076153,-4.54736851249516,-1.78943062933204,0.968507253831089,-4.46985557510378,-1.48781023100705,1.49423511308968,-3.41278104240518,-1.41732377785573,0.578133486693724,-4.3447109872025,-1.34845052303439,1.64780994113371,-4.47557379390975,-1.40110107680638,1.67337164029699,-4.35653214777804,-1.22717753159773,1.90217708458258,-4.98335200727383,-1.75000744871093,1.48333710985197,-4.31278260804516,-0.914596534431102,2.48358953918296
"Jungle Bush-Quail",-0.925560843534522,1.49273932794967,3.91103949943385,-0.241928352172037,2.01331054144789,4.26854943506783,-0.554281153134266,1.66021180579806,3.87470476473038,-0.472088683735447,1.68839132966982,3.84887134307508,-0.335363319202953,1.5922375234589,3.51983836612075,-0.397244320572408,1.72781128522419,3.85286689102078,-0.429449678510608,1.69632285544931,3.82209538940923,-0.323195235050422,1.31306309327535,2.94932142160112,-0.686807481652902,1.39770762967285,3.4822227409986,0.0674910487198421,2.22385762137746,4.38022419403509,0.0794689641212796,2.36891014070221,4.65835131728315
"Rock Bush-Quail",-4.56730286721972,-0.933268405608929,2.70076605600187,-4.19883558989922,-0.635401875877573,2.92803183814407,-3.21843144436602,0.345592758287548,3.90961696094112,-3.2540016920638,0.230791303577638,3.71558429921907,-2.48350015123512,0.374464705890171,3.23242956301546,-3.32381441725351,0.0860204564278274,3.49585533010916,-3.4613082766098,0.0269182112285012,3.51514469906681,-3.61057445503506,-0.080882400246819,3.44880965454142,-3.80290967921303,-0.18398358318069,3.43494251285165,-3.76937161279393,0.0475843920839887,3.86454039696191,-1.71682604208668,1.64050865717539,4.99784335643745
"Painted Bush-Quail",-57503872.5677507,16.4547676893468,57503905.477286,-56120383.5677429,14.6063664944995,56120412.7804759,-53914295.6800779,15.0321507675856,53914325.7443794,-52023143.661693,14.87742598377,52023173.4165449,-42920595.083212,15.5883829895775,42920626.259978,-50667255.2044462,15.0178259027756,50667285.240098,-49558739.0898263,15.3463821775133,49558769.7825906,-47573965.778196,15.9975178973933,47573997.7732318,-52094048.6713595,15.8604087349665,52094080.392177,-53720097.9619398,13.971147611834,53720125.904235,-54401793.4917983,12.7887205791186,54401819.0692394
"Manipur Bush-Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Quail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill Pigeon",-5.1135086529338,-3.20942512442312,-1.30534159591244,-5.1456801631614,-3.30173133207496,-1.45778250098852,-4.13853207443175,-2.43283672330204,-0.727141372172321,-4.42641220303248,-2.6218846829552,-0.81735716287793,-4.60385356920573,-2.73559463758462,-0.867335705963507,-4.6742970847062,-2.79502187712099,-0.915746669535774,-4.72265033233171,-2.83342983134953,-0.944209330367361,-4.67902113347038,-2.7328222502671,-0.786623367063823,-4.57340351129248,-2.61023787392313,-0.647072236553773,-4.78752824517219,-2.70279236769798,-0.618056490223776,-5.0405502580738,-2.82954019293984,-0.618530127805874
"Snow Pigeon",-9.25209884002107,-6.02894067715282,-2.80578251428456,-5.83001391427324,-2.88787488370219,0.054264146868848,-7.73511375799289,-4.03871292784016,-0.342312097687427,-7.58465384662718,-4.0425553584427,-0.500456870258214,-7.84535774110207,-4.48443275545555,-1.12350776980902,-7.89277539044794,-4.29943066964122,-0.706085948834497,-7.75353699354685,-4.19315738827574,-0.632777783004624,-7.70663313562685,-4.08741878997847,-0.46820444433009,-8.09915839915355,-4.30724133682766,-0.515324274501779,-8.53575441291564,-4.62602908727567,-0.716303761635697,-8.74647238269799,-4.58853562777587,-0.430598872853743
"Yellow-eyed Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Common Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Speckled Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ashy Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nilgiri Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pale-capped Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Wood-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"European Turtle-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Turtle-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Collared-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red Collared-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Laughing Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barred Cuckoo-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Cuckoo-Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Namaqua Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Emerald Dove",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nicobar Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Orange-breasted Green-Pigeon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
