"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Little Bustard","Tetrax tetrax","litbus1","Otidiformes","Otididae (Bustards)",NA,NA,NA,NA,"24 hour","Diurnal","Plant & Seed","No","No","No","Non-endemic","Grassland","Uncertain",NA,1,NA,"Little Bustard","Tetrax tetrax","Little Bustard","Tetrax tetrax","Near Threatened","Schedule-I","Appendix II","Appendix I",NA,"Little Bustard","Tetrax tetrax","avibase-56E3016D",NA,6.58,1,0.005043169,134,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andaman Coucal","Centropus andamanensis","andcou1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Andaman Islands","Non-specialized","Resident",NA,NA,1,"Andaman Coucal","Centropus andamanensis","Andaman Coucal","Centropus andamanensis","Least Concern","Schedule-II","","",NA,"Andaman Coucal","Centropus andamanensis","avibase-FB6D6920",1,5.96,1,1,135,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Greater Coucal","Centropus sinensis","grecou1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Greater Coucal","Centropus sinensis","Greater Coucal","Centropus sinensis","Least Concern","Schedule-II","","",NA,"Greater Coucal","Centropus sinensis","avibase-F5F991AC",1,5.86,3,0.365074844,136,"X","X","X",36,0.0555555555555556,0.458333333333333,0.666666666666667,12.3333333333333,1.79942212946268,125.881168641321,165.819966494306,219.440305665579,123.213634596116,167.366072622331,230.354428713085,120.481666309184,169.660822615138,241.868579744706,116.428999006061,171.73350555184,254.935492387296,113.585507824278,173.967942655718,268.305876612323,110.017926609857,176.043293058615,281.237788123383,106.827122020306,177.898909487035,295.562060635061,103.755626078787,179.946345465817,311.63876422009,NA,NA,NA,226.464222939853,942.86435573754,1840485331.07968,-29556023.1566365,7.12177271976776,29556037.4001819,22406,22429,22452,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Lesser Coucal","Centropus bengalensis","lescou1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Grassland","Resident",NA,NA,NA,"Lesser Coucal","Centropus bengalensis","Lesser Coucal","Centropus bengalensis","Least Concern","Schedule-II","","",NA,"Lesser Coucal","Centropus bengalensis","avibase-FD7D022A",1,5.08,1,0.084825804,137,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Sirkeer Malkoha","Taccocua leschenaultii","sirmal1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,NA,"Sirkeer Malkoha","Taccocua leschenaultii","Sirkeer Malkoha","Taccocua leschenaultii","Least Concern","Schedule-II","","",NA,"Sirkeer Malkoha","Taccocua leschenaultii","avibase-4D3AFA75",1,5.51,3,0.951463458,138,"","","X",6,0.166666666666667,0.25,0.166666666666667,10.1666666666667,4.78541580684944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586,1586,1586,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Blue-faced Malkoha","Phaenicophaeus viridirostris","blfmal1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident",NA,NA,NA,"Blue-faced Malkoha","Phaenicophaeus viridirostris","Blue-faced Malkoha","Phaenicophaeus viridirostris","Least Concern","Schedule-II","","",NA,"Blue-faced Malkoha","Phaenicophaeus viridirostris","avibase-6E40B45B",1,4.58,1,0.921783562,139,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Green-billed Malkoha","Phaenicophaeus tristis","grbmal1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident",NA,NA,NA,"Green-billed Malkoha","Phaenicophaeus tristis","Green-billed Malkoha","Phaenicophaeus tristis","Least Concern","Schedule-II","","",NA,"Green-billed Malkoha","Phaenicophaeus tristis","avibase-147BEFCD",1,4.77,1,0.196598682,140,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Chestnut-winged Cuckoo","Clamator coromandus","chwcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Chestnut-winged Cuckoo","Clamator coromandus","Chestnut-winged Cuckoo","Clamator coromandus","Least Concern","Schedule-II","","",NA,"Chestnut-winged Cuckoo","Clamator coromandus","avibase-575C66D2",1,3.45,1,0.27802077,141,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Pied Cuckoo","Clamator jacobinus","piecuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Summer Migrant",NA,NA,NA,"Pied Cuckoo","Clamator jacobinus","Jacobin Cuckoo","Clamator jacobinus","Least Concern","Schedule-II","","",NA,"Jacobin Cuckoo","Clamator jacobinus","avibase-BF0A0954",1,3.41,2,0.154220297,142,"","","X",18,0.111111111111111,0.222222222222222,0.277777777777778,11.1666666666667,2.03695338311099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17746,17813,17880,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Asian Koel","Eudynamys scolopaceus","asikoe2","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Fruit & Nect","No","No","No","Non-endemic","Non-specialized","Resident",1,NA,NA,"Asian Koel","Eudynamys scolopaceus","Western Koel","Eudynamys scolopaceus","Least Concern","Schedule-II","","",NA,"Asian Koel","Eudynamys scolopaceus","avibase-61503588",1,5.58,2,0.279808865,143,"","X","X",54,0.0740740740740741,0.509259259259259,0.685185185185185,12.1111111111111,1.25175317074329,137.664140503951,163.809913558567,194.145719664598,141.37971342896,172.188021228873,208.849235327141,145.272269292512,180.740627785753,224.708457865427,149.117224847372,189.88588821348,241.74864556669,153.260093806923,199.442114830247,260.498416599333,157.148019736492,209.815063079612,280.610992737567,161.732084766399,220.432849082812,302.635610362297,165.475515969651,231.606899766094,326.068755855239,NA,NA,NA,NA,NA,NA,2.99470736124063,6.29676934981273,9.59883133838482,36731,36794,36857,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Asian Emerald Cuckoo","Chrysococcyx maculatus","asecuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Summer Migrant",1,NA,NA,"Asian Emerald Cuckoo","Chrysococcyx maculatus","Asian Emerald Cuckoo","Chrysococcyx maculatus","Least Concern","Schedule-II","","",NA,"Asian Emerald Cuckoo","Chrysococcyx maculatus","avibase-DD1544E8",1,3.74,1,0.107298771,144,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Violet Cuckoo","Chrysococcyx xanthorhynchus","viocuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Summer Migrant",NA,NA,NA,"Violet Cuckoo","Chrysococcyx xanthorhynchus","Violet Cuckoo","Chrysococcyx xanthorhynchus","Least Concern","Schedule-II","","",NA,"Violet Cuckoo","Chrysococcyx xanthorhynchus","avibase-A6C03533",1,3.59,1,0.035199146,145,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Horsfield's Bronze-Cuckoo","Chalcites basalis","hobcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Uncertain",NA,1,NA,"Horsfield's Bronze-Cuckoo","Chalcites basalis","Horsfield's Bronze-cuckoo","Chalcites basalis","Least Concern","Schedule-II","","",NA,"Horsfield's Bronze Cuckoo","Chalcites basalis","avibase-91248B47",NA,3.67,1,NA,146,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Banded Bay Cuckoo","Cacomantis sonneratii","babcuc2","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Banded Bay Cuckoo","Cacomantis sonneratii","Banded Bay Cuckoo","Cacomantis sonneratii","Least Concern","Schedule-II","","",NA,"Banded Bay Cuckoo","Cacomantis sonneratii","avibase-9E932BD4",1,4.05,1,0.284951913,147,"","","X",1,NA,1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676,701,726,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Plaintive Cuckoo","Cacomantis merulinus","placuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Plaintive Cuckoo","Cacomantis merulinus","Plaintive Cuckoo","Cacomantis merulinus","Least Concern","Schedule-II","","",NA,"Plaintive Cuckoo","Cacomantis merulinus","avibase-54089C78",1,3.79,1,0.094461473,148,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Gray-bellied Cuckoo","Cacomantis passerinus","placuc3","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Non-specialized","Resident & Local Migrant",NA,NA,NA,"Grey-bellied Cuckoo","Cacomantis passerinus","Grey-bellied Cuckoo","Cacomantis passerinus","Least Concern","Schedule-II","","",NA,"Grey-bellied Cuckoo","Cacomantis passerinus","avibase-84D36C76",1,3.76,1,0.888198698,149,"","","X",23,0.260869565217391,0.268115942028986,0.173913043478261,13.1739130434783,2.03842746422203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25044,25108,25172,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","asidrc2","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Within-India Migrant",NA,NA,NA,"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","Fork-tailed Drongo-cuckoo","Surniculus dicruroides","Least Concern","Schedule-II","","",NA,"Fork-tailed Drongo-Cuckoo","Surniculus dicruroides","avibase-89141C11",1,4.1,1,0.257787052,150,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Low",NA,NA,NA,NA
"Square-tailed Drongo-Cuckoo","Surniculus lugubris","asidrc3","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant",NA,NA,NA,"Square-tailed Drongo-Cuckoo","Surniculus lugubris","Square-tailed Drongo-cuckoo","Surniculus lugubris","Least Concern","Schedule-II","","",NA,"Square-tailed Drongo-Cuckoo","Surniculus lugubris","avibase-A6A5EE59",1,4.03,1,0.032556676,151,"","","X",8,0.125,0.196428571428571,0.125,13.75,1.32261105393838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226,3226,3226,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Large Hawk-Cuckoo","Hierococcyx sparverioides","larhac2","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Within-India Migrant",NA,NA,NA,"Large Hawk-Cuckoo","Hierococcyx sparverioides","Large Hawk-Cuckoo","Hierococcyx sparverioides","Least Concern","Schedule-II","","",NA,"Large Hawk-Cuckoo","Hierococcyx sparverioides","avibase-CC033E81",1,5.59,1,0.114178143,152,"","","X",19,0.315789473684211,0.315789473684211,0.473684210526316,14.2105263157895,2.11214932271965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17708,17828,17948,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Common Hawk-Cuckoo","Hierococcyx varius","cohcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Common Hawk-Cuckoo","Hierococcyx varius","Common Hawk-Cuckoo","Hierococcyx varius","Least Concern","Schedule-II","","",NA,"Common Hawk-Cuckoo","Hierococcyx varius","avibase-0880DDC8",1,5.11,1,0.849691188,153,"","X","X",27,0.111111111111111,0.37962962962963,0.555555555555556,12.7037037037037,2.02540038079956,147.631469063111,215.455225380427,320.034975807494,151.567869599323,233.266807315309,364.207076413378,156.022956026207,252.404175883825,413.970438744883,160.287942130246,273.004997398076,470.811517838264,164.797118802351,296.129082724056,538.387495443434,169.302334418491,321.35248474115,617.684625790398,173.008689115457,347.224889015272,705.115391278227,177.381918835076,376.287493275249,805.257386472904,NA,NA,NA,NA,NA,NA,-1498626.7353887,11.0088564355087,1498648.75310157,17104,17133,17162,"Insufficient Data","Trend Inconclusive",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","hodhac1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","Whistling Hawk-Cuckoo","Hierococcyx nisicolor","Least Concern","Schedule-II","","",NA,"Hodgson's Hawk-Cuckoo","Hierococcyx nisicolor","avibase-099F2928",1,4.84,1,0.042998206,154,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lesser Cuckoo","Cuculus poliocephalus","lescuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Lesser Cuckoo","Cuculus poliocephalus","Lesser Cuckoo","Cuculus poliocephalus","Least Concern","Schedule-II","","",NA,"Lesser Cuckoo","Cuculus poliocephalus","avibase-FF41B79F",1,3.42,1,0.171133891,155,"","","X",22,0.227272727272727,0.215909090909091,0.272727272727273,9.77272727272727,2.08311670499076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15822,15960,16098,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Indian Cuckoo","Cuculus micropterus","indcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"24 hour","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest & Plantation","Summer Migrant & Localized Winter Migrant",NA,NA,NA,"Indian Cuckoo","Cuculus micropterus","Indian Cuckoo","Cuculus micropterus","Least Concern","Schedule-II","","",NA,"Indian Cuckoo","Cuculus micropterus","avibase-5CFEDF61",1,4.08,1,0.166901806,156,"","","X",30,0.166666666666667,0.241666666666667,0.433333333333333,12.5666666666667,1.78967941220416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23691,23755,23819,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Himalayan Cuckoo","Cuculus saturatus","himcuc1","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Forest","Summer Migrant",NA,NA,NA,"Himalayan Cuckoo","Cuculus saturatus","Himalayan Cuckoo","Cuculus saturatus","Least Concern","Schedule-II","","",NA,"Himalayan Cuckoo","Cuculus saturatus","avibase-66812DE2",1,4.05,1,0.056488037,157,"","","X",29,0.310344827586207,0.349137931034483,0.482758620689655,12.9655172413793,1.70847450573369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25498,25668,25838,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Low"
"Common Cuckoo","Cuculus canorus","comcuc","Cuculiformes","Cuculidae (Cuckoos)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Summer Migrant & Passage Migrant",NA,NA,NA,"Common Cuckoo","Cuculus canorus","Common Cuckoo","Cuculus canorus","Least Concern","Schedule-II","","",NA,"Common Cuckoo","Cuculus canorus","avibase-B3D2C3C5",1,4.08,3,0.017564402,158,"","","X",70,0.171428571428571,0.307142857142857,0.514285714285714,10.4285714285714,1.15151318216321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48627,48749,48871,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Low"
"Great Eared-Nightjar","Lyncornis macrotis","grenig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Resident & Summer Migrant",1,NA,NA,"Great Eared-Nightjar","Lyncornis macrotis","Great Eared-nightjar","Lyncornis macrotis","Least Concern","Schedule-II","","",NA,"Great Eared Nightjar","Lyncornis macrotis","avibase-C5E15B31",1,6.06,2,0.111654172,159,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jungle Nightjar","Caprimulgus indicus","grynig2","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest & Plantation","Resident & Local Migrant",NA,NA,NA,"Jungle Nightjar","Caprimulgus indicus","Jungle Nightjar","Caprimulgus indicus","Least Concern","Schedule-II","","",NA,"Jungle Nightjar","Caprimulgus indicus","avibase-5FF16559",1,3.79,1,0.979262617,160,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray Nightjar","Caprimulgus jotaka","grynig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Non-specialized","Resident & Summer Migrant",NA,NA,NA,"Grey Nightjar","Caprimulgus jotaka","Grey Nightjar","Caprimulgus jotaka","Least Concern","Schedule-II","","",NA,"Grey Nightjar","Caprimulgus jotaka","avibase-7A2734EB",1,3.6,2,0.033921643,161,"","","",9,0.111111111111111,0.296296296296296,0.333333333333333,9.66666666666667,3.83746444066044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Nightjar","Caprimulgus europaeus","eurnig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Forest","Passage Migrant",NA,NA,NA,"European Nightjar","Caprimulgus europaeus","European Nightjar","Caprimulgus europaeus","Least Concern","Schedule-II","","",NA,"European Nightjar","Caprimulgus europaeus","avibase-80D4B0FE",1,3.16,2,6.82e-06,162,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sykes's Nightjar","Caprimulgus mahrattensis","syknig1","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",NA,NA,NA,NA,"Nocturnal","Nocturnal","Invertebrate","No","No","No","Non-endemic","Open Habitat","Resident & Winter Migrant",1,NA,NA,"Sykes's Nightjar","Caprimulgus mahrattensis","Sykes's Nightjar","Caprimulgus mahrattensis","Least Concern","Schedule-II","","",NA,"Sykes's Nightjar","Caprimulgus mahrattensis","avibase-C727BD31",1,3.3,1,0.524853301,163,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
