"eBird.English.Name.2025","eBird.Scientific.Name.2025","eBird.Code","Order","Family","SoIB.Past.Priority.Status","SoIB.Past.Long.Term.Status","SoIB.Past.Current.Status","SoIB.Past.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","Restricted.Islands","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Avilist.English.Name","Avilist.Scientific.Name","Avibase.ID","Selected.NRL","Generation.Length","No.of.Subspecies","Percent.of.Global.Range","India.Checklist.Sortorder","Long.Term.Analysis","Current.Analysis","Selected.SoIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km.latestyear","mean5km","ci5km","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","proj2030.lci","proj2030.mean","proj2030.rci","proj2031.lci","proj2031.mean","proj2031.rci","proj2032.lci","proj2032.mean","proj2032.rci","proj2033.lci","proj2033.mean","proj2033.rci","proj2034.lci","proj2034.mean","proj2034.rci","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","rangelci","rangemean","rangerci","SoIB.Latest.Long.Term.Status","SoIB.Latest.Current.Status","SoIB.Latest.Range.Status","SoIB.Latest.Priority.Status","SoIB.Major.Update.Long.Term.Status","SoIB.Major.Update.Current.Status","SoIB.Major.Update.Range.Status","SoIB.Major.Update.Priority.Status"
"Cory's Shearwater","Calonectris borealis","corshe1","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Cory's Shearwater","Calonectris borealis","Cory's Shearwater","Calonectris borealis","Least Concern","Schedule-II","","",NA,"Cory's Shearwater","Calonectris borealis","avibase-710BB4E6",NA,14.99,1,NA,360,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flesh-footed Shearwater","Ardenna carneipes","flfshe","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Summer Migrant",NA,NA,NA,"Flesh-footed Shearwater","Ardenna carneipes","Flesh-footed Shearwater","Ardenna carneipes","Near Threatened","Schedule-II","","",NA,"Flesh-footed Shearwater","Ardenna carneipes","avibase-08F22F84",1,15.09,1,0.024451461,361,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wedge-tailed Shearwater","Ardenna pacifica","wetshe","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Summer Migrant",NA,NA,NA,"Wedge-tailed Shearwater","Ardenna pacifica","Wedge-tailed Shearwater","Ardenna pacifica","Least Concern","Schedule-II","","",NA,"Wedge-tailed Shearwater","Ardenna pacifica","avibase-E94A7272",NA,12.66,1,0.030919157,362,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sooty Shearwater","Ardenna grisea","sooshe","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Summer Migrant",NA,NA,NA,"Sooty Shearwater","Ardenna grisea","Sooty Shearwater","Ardenna grisea","Near Threatened","Recent addition","","",NA,"Sooty Shearwater","Ardenna grisea","avibase-1725B07D",NA,16.78,1,NA,363,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Short-tailed Shearwater","Ardenna tenuirostris","shtshe","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Summer Migrant",NA,NA,NA,"Short-tailed Shearwater","Ardenna tenuirostris","Short-tailed Shearwater","Ardenna tenuirostris","Least Concern","Schedule-II","","",NA,"Short-tailed Shearwater","Ardenna tenuirostris","avibase-60825BF6",NA,20.34,1,NA,364,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tropical Shearwater","Puffinus bailloni","troshe5","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Tropical Shearwater","Puffinus bailloni","Tropical Shearwater","Puffinus bailloni","Least Concern","Schedule-II","","",NA,"Tropical Shearwater","Puffinus bailloni","avibase-6DA05B66",NA,11.85,1,0.006031788,365,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Persian Shearwater","Puffinus persicus","pershe1","Procellariiformes","Procellariidae (Shearwaters and Petrels)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Persian Shearwater","Puffinus persicus","Persian Shearwater","Puffinus persicus","Least Concern","Schedule-II","","",NA,"Persian Shearwater","Puffinus persicus","avibase-198120BB",1,11.63,1,0.007159134,366,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Openbill","Anastomus oscitans","asiope1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Asian Openbill","Anastomus oscitans","Asian Openbill","Anastomus oscitans","Least Concern","Schedule-II","","",3000,"Asian Openbill","Anastomus oscitans","avibase-0DF27D63",1,6.84,1,0.476598873,367,"X","X","X",289,0.0380622837370242,0.41522491349481,0.591695501730104,10.8581314878893,0.671903041423529,65.3628438315192,72.9780617990998,81.3965123762621,62.682450719567,70.9892333432446,80.4172844508219,60.1284464465093,69.0572262383253,79.4968366939043,57.5916673272841,67.2425711451159,78.5452095106902,55.2024209822373,65.4312569890925,77.6142012140928,52.9062315312,63.6526401751415,76.7501056953301,50.7124009777022,61.9378526062678,75.8587684600348,48.5828478965629,60.2941233201335,74.990675369181,NA,NA,NA,17.34211296866,66.29484284267,153.820739991449,-9.00826732284848,-5.56038730151197,-2.11250728017546,247457,247614,247771,"Trend Inconclusive","Trend Inconclusive",NA,"Low","Trend Inconclusive","Decline",NA,"Moderate"
"African Openbill","Anastomus lamelligerus","afrope1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Uncertain",NA,NA,NA,"African Openbill","Anastomus lamelligerus","African Openbill","Anastomus lamelligerus","Least Concern","Recent addition","","",NA,"African Openbill","Anastomus lamelligerus","avibase-0F14ECE4",NA,6.81,1,NA,368,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black Stork","Ciconia nigra","blasto1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Black Stork","Ciconia nigra","Black Stork","Ciconia nigra","Least Concern","Schedule-II","Appendix II","Appendix II",100,"Black Stork","Ciconia nigra","avibase-E2817DAE",1,12.75,1,0.02968384,369,"","X","X",92,NA,0.217391304347826,0.358695652173913,13.804347826087,1.15405351827714,31.4643340002091,48.539462593619,74.6782187679714,26.4840194604643,43.1635731358223,70.3912963327412,22.1925333963052,38.4057992752536,66.4023166159089,18.5898461068282,34.1365388779971,62.758967411186,15.5667063409013,30.362286063412,59.3804347447478,13.0481260878951,27.0945769240517,56.2451639861161,10.9309043488941,24.1547575553884,53.2630345563896,9.1229203852071,21.5432015398651,50.5087920447382,NA,NA,NA,NA,NA,NA,-20.7033576144279,-11.5250119991073,-2.34666638378672,56504,56504,56504,"Insufficient Data","Trend Inconclusive",NA,"Moderate","Insufficient Data","Trend Inconclusive",NA,"Low"
"Asian Woolly-necked Stork","Ciconia episcopus","wonsto1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",NA,NA,NA,"Asian Woolly-necked Stork","Ciconia episcopus","Asian Woollyneck","Ciconia episcopus","Near Threatened","Schedule-II","","",250,"Asian Woolly-necked Stork","Ciconia episcopus","avibase-F76E7B80",1,9.78,1,0.592137268,370,"X","X","X",323,0.0526315789473684,0.360681114551084,0.529411764705882,10.3095975232198,0.63709875492298,47.9285195871945,55.5162517907183,64.3547187414565,45.0276926229437,53.1794575163063,62.8668988675578,42.2941314105455,50.9477376931008,61.4361950408506,39.7289840171219,48.7982178813821,60.086507351961,37.3077049667043,46.7623313384735,58.754627863136,35.0085673198357,44.791171633475,57.4940071943755,32.8608871050795,42.9313630293334,56.2144778745341,30.8164005339679,41.1503216096103,54.9949011348566,NA,NA,NA,-62.6180456226339,-50.7243876009483,-36.1356964926271,-4.20588312690289,-2.72527955613868,-1.24467598537447,230573,230612,230651,"Decline","Trend Inconclusive",NA,"Low","Rapid Decline","Decline",NA,"Moderate"
"White Stork","Ciconia ciconia","whisto1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"White Stork","Ciconia ciconia","White Stork","Ciconia ciconia","Least Concern","Schedule-I","","Appendix II",NA,"White Stork","Ciconia ciconia","avibase-28825494",1,13.09,2,0.022634998,371,"","","",5,0.2,0.2,NA,13,7.4118067972661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-necked Stork","Ephippiorhynchus asiaticus","blnsto1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Black-necked Stork","Ephippiorhynchus asiaticus","Black-necked Stork","Ephippiorhynchus asiaticus","Least Concern","Schedule-II","","",10,"Black-necked Stork","Ephippiorhynchus asiaticus","avibase-27A758E6",1,10.33,1,0.236812468,372,"","","X",3,NA,0.333333333333333,NA,16.3333333333333,5.58208244694079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430,2500,2570,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Lesser Adjutant","Leptoptilos javanicus","lesadj1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident & Local Migrant",NA,NA,NA,"Lesser Adjutant","Leptoptilos javanicus","Lesser Adjutant","Leptoptilos javanicus","Near Threatened","Schedule-I","","",50,"Lesser Adjutant","Leptoptilos javanicus","avibase-74907154",1,11.91,1,0.343202926,373,"","","X",14,NA,0.241071428571429,0.357142857142857,16.8571428571429,2.95508948191994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11882,11963,12044,"Insufficient Data","Insufficient Data",NA,"Moderate","Insufficient Data","Insufficient Data",NA,"Moderate"
"Greater Adjutant","Leptoptilos dubius","greadj1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Open Habitat","Resident",1,NA,NA,"Greater Adjutant","Leptoptilos dubius","Greater Adjutant","Leptoptilos dubius","Near Threatened","Schedule-I","","",7,"Greater Adjutant","Leptoptilos dubius","avibase-81E1FC1C",1,12.84,1,0.425405224,374,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"Painted Stork","Mycteria leucocephala","paisto1","Ciconiiformes","Ciconiidae (Storks)",NA,NA,NA,NA,"24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Painted Stork","Mycteria leucocephala","Painted Stork","Mycteria leucocephala","Least Concern","Schedule-II","","",250,"Painted Stork","Mycteria leucocephala","avibase-547013E2",1,9.71,1,0.644062666,375,"","X","X",285,0.0456140350877193,0.401315789473684,0.568421052631579,10.7578947368421,0.673048549255338,89.671884472301,104.390047723483,121.456329763119,88.7324981193494,105.368145070999,125.050298732701,87.7037272697935,106.421669789384,128.777689611733,86.6899754019505,107.446423864973,132.781367540341,85.6811442332408,108.449909298199,136.977388563402,84.6694445542772,109.548935204021,141.369912490234,83.682585631804,110.615589853194,145.721119280178,82.672563235266,111.613521597188,150.335120730861,NA,NA,NA,NA,NA,NA,-1.3315824593433,0.835738788417142,3.00306003617759,267991,268152,268313,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Stable",NA,"Low"
"Lesser Frigatebird","Fregata ariel","lesfri","Suliformes","Fregatidae (Frigatebirds)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Lesser Frigatebird","Fregata ariel","Lesser Frigatebird","Fregata ariel","Least Concern","Schedule-II","","",NA,"Lesser Frigatebird","Fregata ariel","avibase-09ED7E92",1,13.1,2,0.015943353,376,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Frigatebird","Fregata minor","grefri","Suliformes","Fregatidae (Frigatebirds)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Great Frigatebird","Fregata minor","Great Frigatebird","Fregata minor","Least Concern","Schedule-II","","",NA,"Great Frigatebird","Fregata minor","avibase-788EBCAB",NA,16.22,1,NA,377,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christmas Island Frigatebird","Fregata andrewsi","chifri1","Suliformes","Fregatidae (Frigatebirds)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Christmas Island Frigatebird","Fregata andrewsi","Christmas Island Frigatebird","Fregata andrewsi","Vulnerable","Schedule-I","Appendix I","Appendix I",NA,"Christmas Frigatebird","Fregata andrewsi","avibase-67200E8E",NA,16.93,1,0.045880174,378,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red-footed Booby","Sula sula","refboo","Suliformes","Sulidae (Boobies and Gannets)",NA,NA,NA,NA,"24 hour","24 hour","Omnivore","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Red-footed Booby","Sula sula","Red-footed Booby","Sula sula","Least Concern","Schedule-II","","",NA,"Red-footed Booby","Sula sula","avibase-0A4609D1",NA,10.2,1,0.000432,379,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Booby","Sula leucogaster","brnboo","Suliformes","Sulidae (Boobies and Gannets)",NA,NA,NA,NA,"24 hour","24 hour","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Uncertain",NA,1,NA,"Brown Booby","Sula leucogaster","Brown Booby","Sula leucogaster","Least Concern","Schedule-II","","",NA,"Brown Booby","Sula leucogaster","avibase-05520B42",NA,13.51,1,0.011021253,380,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masked Booby","Sula dactylatra","masboo","Suliformes","Sulidae (Boobies and Gannets)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Winter Migrant",NA,NA,NA,"Masked Booby","Sula dactylatra","Masked Booby","Sula dactylatra","Least Concern","Schedule-II","","",NA,"Masked Booby","Sula dactylatra","avibase-22D1B4A2",1,11.74,2,0.000801,381,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oriental Darter","Anhinga melanogaster","darter2","Suliformes","Anhingidae (Anhingas)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Oriental Darter","Anhinga melanogaster","Oriental Darter","Anhinga melanogaster","Least Concern","Schedule-II","","",40,"Oriental Darter","Anhinga melanogaster","avibase-CA0C901A",1,6.15,1,0.427806754,382,"","","X",193,0.00518134715025907,0.300518134715026,0.518134715025907,11.3782383419689,0.83982624321117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207956,208144,208332,"Insufficient Data","Insufficient Data",NA,"Low","Insufficient Data","Insufficient Data",NA,"Moderate"
"Little Cormorant","Microcarbo niger","litcor1","Suliformes","Phalacrocoracidae (Cormorants and Shags)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Little Cormorant","Microcarbo niger","Little Cormorant","Microcarbo niger","Least Concern","Schedule-II","","",2500,"Little Cormorant","Microcarbo niger","avibase-60EA3FA9",1,4.82,1,0.558694313,383,"X","X","X",427,0.063231850117096,0.5,0.707259953161593,9.44262295081967,0.539646222566406,87.1901903094053,90.8239179699683,94.6376330344169,86.1911478817869,90.2635530472865,94.6607730360071,85.1899963759266,89.7520577223843,94.6667111458938,84.2016953492671,89.2387819856531,94.6271501981369,83.2370656460809,88.7319837460619,94.6314722401287,82.2634878986634,88.243456425346,94.6285643529271,81.2926761067055,87.7547553089953,94.623545415009,80.3340049763393,87.2737634488315,94.6486991635479,NA,NA,NA,21.868092696416,50.019444202756,90.960530172221,-1.94354513874128,-0.926418273988166,0.0907085907649537,298487,298542,298597,"Trend Inconclusive","Stable",NA,"Low","Rapid Increase","Stable",NA,"Low"
"Great Cormorant","Phalacrocorax carbo","grecor","Suliformes","Phalacrocoracidae (Cormorants and Shags)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident & Winter Migrant",NA,NA,NA,"Great Cormorant","Phalacrocorax carbo","Great Cormorant","Phalacrocorax carbo","Least Concern","Schedule-II","","",1000,"Great Cormorant","Phalacrocorax carbo","avibase-3DF5C587",1,11.1,1,0.090864871,384,"","X","X",215,0.0186046511627907,0.359302325581395,0.581395348837209,11.1162790697674,0.779112081039404,109.299519619731,123.32349956995,138.990797508431,111.06895091597,127.367254006154,145.796778776401,112.790485665126,131.493437361283,153.015389227911,114.544861975582,135.728629395096,160.698081738485,116.298106203341,140.086363296735,168.720908313242,118.005125314051,144.640503505277,177.12531947815,119.825923050263,149.297043693906,185.859000874497,121.656580330366,154.194663630335,195.125838578208,NA,NA,NA,NA,NA,NA,1.55625647862214,3.46145477438993,5.36665307015773,218595,218767,218939,"Insufficient Data","Increase",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Low"
"Indian Cormorant","Phalacrocorax fuscicollis","indcor1","Suliformes","Phalacrocoracidae (Cormorants and Shags)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",1,NA,NA,"Indian Cormorant","Phalacrocorax fuscicollis","Indian Cormorant","Phalacrocorax fuscicollis","Least Concern","Schedule-II","","",300,"Indian Cormorant","Phalacrocorax fuscicollis","avibase-2D189E70",1,5.76,1,0.522712622,385,"","X","X",303,0.0363036303630363,0.407178217821782,0.554455445544555,10.7062706270627,0.667116674522684,64.9094278672033,74.2580323614279,85.0500503764619,63.1288027740314,73.549082380419,85.7311122717488,61.3295209944551,72.8200541529009,86.4042184021012,59.5535376555115,72.0672786186224,87.1472140223373,57.8764354352607,71.2862665285017,87.8790660037827,56.2269983874099,70.5618181947466,88.6203732902145,54.6260311025865,69.8130848619998,89.375754450516,53.0561571816698,69.1752963920092,90.2721464744161,NA,NA,NA,NA,NA,NA,-2.53023675950117,-0.897187913621282,0.735860932258609,277863,278014,278165,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Decline",NA,"Moderate"
"Glossy Ibis","Plegadis falcinellus","gloibi","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Glossy Ibis","Plegadis falcinellus","Glossy Ibis","Plegadis falcinellus","Least Concern","Schedule-II","","Appendix II",NA,"Glossy Ibis","Plegadis falcinellus","avibase-D4540F88",1,8.56,1,0.075450629,386,"","X","X",235,0.0340425531914894,0.326063829787234,0.536170212765957,10.9787234042553,0.772532413941375,75.0731469084768,91.7528704767627,112.243522863541,73.2209226071639,91.9741463762092,115.46051946046,71.3796818925136,92.1133756348325,118.888620252116,69.5322222921368,92.2458995393764,122.47319530969,67.8180883527823,92.4710748871422,126.327912020848,66.1027940294907,92.6559069362078,130.104760960131,64.3345584991768,92.8731814174374,134.245393784762,62.677577888094,93.1706595031676,138.371040747608,NA,NA,NA,NA,NA,NA,-2.45760440642059,0.18819990647914,2.83400421937887,237988,238164,238340,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Rapid Decline",NA,"Moderate"
"Black-headed Ibis","Threskiornis melanocephalus","blhibi1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Vertebrate & Carrion","No","No","No","Non-endemic","Wetland","Resident",NA,NA,NA,"Black-headed Ibis","Threskiornis melanocephalus","Black-headed Ibis","Threskiornis melanocephalus","Least Concern","Schedule-II","","",250,"Black-headed Ibis","Threskiornis melanocephalus","avibase-423DDA5A",1,10.94,1,0.671065879,387,"","X","X",303,0.0363036303630363,0.389438943894389,0.584158415841584,10.7062706270627,0.652803784826377,81.7230889761335,94.1246191950802,108.060526252114,80.2876666609661,94.0864558080892,110.119204122112,78.8537636924364,94.1714561801039,112.237064655278,77.3603776806233,94.1866918222746,114.495587665674,75.8594297341562,94.2267826233759,116.812671684186,74.389082502887,94.2911153383963,119.22786870714,72.9772201676101,94.2620316242419,121.76895966407,71.5866984181388,94.27670574698,124.27972257491,NA,NA,NA,NA,NA,NA,-1.91086253187969,0.0808038856869684,2.07247030325363,257844,257985,258126,"Insufficient Data","Stable",NA,"Low","Insufficient Data","Trend Inconclusive",NA,"Moderate"
"Red-naped Ibis","Pseudibis papillosa","renibi1","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","Yes","No","Indian Subcontinent","Non-specialized","Resident",NA,NA,NA,"Red-naped Ibis","Pseudibis papillosa","Red-naped Ibis","Pseudibis papillosa","Least Concern","Schedule-II","","",100,"Red-naped Ibis","Pseudibis papillosa","avibase-2B954EC3",1,9.02,1,0.897618634,388,"X","X","X",359,0.0278551532033426,0.392757660167131,0.568245125348189,9.79387186629526,0.600618101195661,75.3990166674023,83.9788468380499,93.2064944905208,73.7127987739477,83.2181880343331,93.6932459765101,72.0654198792144,82.46529553107,94.2156709316343,70.4272156168389,81.7360334468804,94.7372199760782,68.8144000203231,81.0259221610377,95.355358324226,67.2109368195504,80.3318202710087,96.0332423607899,65.6439530093322,79.6434713984782,96.6332088229618,64.1102965519472,78.9246414480168,97.2625632781999,NA,NA,NA,26.104738815733,74.649356110264,144.117729857904,-4.88039996634138,-1.71030299492534,1.45979397649069,285551,285641,285731,"Increase","Trend Inconclusive",NA,"Low","Increase","Trend Inconclusive",NA,"Low"
