"","sl","COMMON.NAME","timegroupsf","timegroups","freq","se"
"142",16,"Red Junglefowl","2022",2022,-3.4630466734296,0.072253228458998
"143",16,"Red Junglefowl","2023",2023,-3.33427134344933,0.0739547757431617
"144",16,"Red Junglefowl","2024",2024,-3.37354589157185,0.0699393007846509
"145",17,"Red Junglefowl","before 2000",1992,-3.5647054304314,0.105937945523369
"146",17,"Red Junglefowl","2000-2006",2003,-3.31483602475653,0.102629810809463
"147",17,"Red Junglefowl","2007-2010",2009,-3.29015076721687,0.0955380313675944
"148",17,"Red Junglefowl","2011-2012",2012,-3.29139629028134,0.106240118390182
"149",17,"Red Junglefowl","2013",2013,-3.63769925003559,0.100874913877267
"150",17,"Red Junglefowl","2014",2014,-3.60703544587924,0.0830427531853296
"151",17,"Red Junglefowl","2015",2015,-3.47145512316258,0.0804035171524577
"152",17,"Red Junglefowl","2016",2016,-3.80154045039467,0.0797890342920968
"153",17,"Red Junglefowl","2017",2017,-3.23174369155574,0.0675922246547533
"154",17,"Red Junglefowl","2018",2018,-3.53211661432831,0.0684697534653563
"155",17,"Red Junglefowl","2019",2019,-3.58407545739525,0.0739518849311266
"156",17,"Red Junglefowl","2020",2020,-3.59345908293369,0.0692349037214735
"157",17,"Red Junglefowl","2021",2021,-3.52586853268496,0.0668369736467167
"158",17,"Red Junglefowl","2022",2022,-3.46271230492129,0.0687169843245413
"159",17,"Red Junglefowl","2023",2023,-3.33605353352273,0.0678166602589574
"160",17,"Red Junglefowl","2024",2024,-3.37127476555819,0.0710713686901739
"161",18,"Red Junglefowl","before 2000",1992,-3.57330804210997,0.104615611636803
"162",18,"Red Junglefowl","2000-2006",2003,-3.31818332863364,0.102724418228625
"163",18,"Red Junglefowl","2007-2010",2009,-3.29538709679698,0.0962676889149341
"164",18,"Red Junglefowl","2011-2012",2012,-3.29714944780147,0.0942971273083378
"165",18,"Red Junglefowl","2013",2013,-3.65081333694475,0.0951877631636173
"166",18,"Red Junglefowl","2014",2014,-3.61108443931698,0.090674044140739
"167",18,"Red Junglefowl","2015",2015,-3.48210966167963,0.0814338464965294
"168",18,"Red Junglefowl","2016",2016,-3.81103902473959,0.0770798622390905
"169",18,"Red Junglefowl","2017",2017,-3.23962370917071,0.0755644952013049
"170",18,"Red Junglefowl","2018",2018,-3.54158664869999,0.0767595678651463
"171",18,"Red Junglefowl","2019",2019,-3.59685615758298,0.0713384615668966
"172",18,"Red Junglefowl","2020",2020,-3.59768125382546,0.0746554968965917
"173",18,"Red Junglefowl","2021",2021,-3.53307519987006,0.070302016086792
"174",18,"Red Junglefowl","2022",2022,-3.46948814621945,0.0706577036396302
"175",18,"Red Junglefowl","2023",2023,-3.34453101628776,0.0721711847877522
"176",18,"Red Junglefowl","2024",2024,-3.37830986270397,0.0720579038024488
"177",19,"Red Junglefowl","before 2000",1992,-3.5748024295889,0.106799814055525
"178",19,"Red Junglefowl","2000-2006",2003,-3.32565460768869,0.0968679641596094
"179",19,"Red Junglefowl","2007-2010",2009,-3.30192413502815,0.0873236355992459
"180",19,"Red Junglefowl","2011-2012",2012,-3.2976655904022,0.0922893991569735
"181",19,"Red Junglefowl","2013",2013,-3.64631960109294,0.106359090984042
"182",19,"Red Junglefowl","2014",2014,-3.61139405515926,0.0857840874881217
"183",19,"Red Junglefowl","2015",2015,-3.48088442854514,0.07814820299173
"184",19,"Red Junglefowl","2016",2016,-3.81225292767673,0.0696791203946893
"185",19,"Red Junglefowl","2017",2017,-3.2403274620778,0.0670085401751639
"186",19,"Red Junglefowl","2018",2018,-3.5429089022569,0.0693407686918496
"187",19,"Red Junglefowl","2019",2019,-3.59519355966806,0.0678867720544915
"188",19,"Red Junglefowl","2020",2020,-3.59638282336979,0.0717531992540749
"189",19,"Red Junglefowl","2021",2021,-3.53464636353904,0.065162205404057
"190",19,"Red Junglefowl","2022",2022,-3.47407008180337,0.0678997463007029
"191",19,"Red Junglefowl","2023",2023,-3.34851710672278,0.065791792590089
"192",19,"Red Junglefowl","2024",2024,-3.38262504775452,0.0625984805226174
"193",2,"Red Junglefowl","before 2000",1992,-3.51911193480273,0.0954434533756597
"194",2,"Red Junglefowl","2000-2006",2003,-3.3427093934308,0.0920262053344238
"195",2,"Red Junglefowl","2007-2010",2009,-3.31295846607571,0.0932784388948638
"196",2,"Red Junglefowl","2011-2012",2012,-3.39841367061543,0.0922061799019895
"197",2,"Red Junglefowl","2013",2013,-3.67122687440102,0.0935671008236831
"198",2,"Red Junglefowl","2014",2014,-3.67899520692258,0.0843841324668511
"199",2,"Red Junglefowl","2015",2015,-3.53078333518149,0.0709189797514795
"200",2,"Red Junglefowl","2016",2016,-3.76307315434962,0.076705386629441
"201",2,"Red Junglefowl","2017",2017,-3.29319824464841,0.0709254089832266
"202",2,"Red Junglefowl","2018",2018,-3.57640192232357,0.0692608507240196
"203",2,"Red Junglefowl","2019",2019,-3.62169596693591,0.0761484342512361
"204",2,"Red Junglefowl","2020",2020,-3.62940078585334,0.0714897159241554
"205",2,"Red Junglefowl","2021",2021,-3.56438164982216,0.0686129985686975
"206",2,"Red Junglefowl","2022",2022,-3.50735631502405,0.0646828074760578
"207",2,"Red Junglefowl","2023",2023,-3.36340035558251,0.0652932585891943
"208",2,"Red Junglefowl","2024",2024,-3.42221292662884,0.0661784911157277
"209",20,"Red Junglefowl","before 2000",1992,-3.57418035971775,0.105703954721821
"210",20,"Red Junglefowl","2000-2006",2003,-3.32278934984865,0.0969914214943989
"211",20,"Red Junglefowl","2007-2010",2009,-3.30439587218501,0.0899370624550686
"212",20,"Red Junglefowl","2011-2012",2012,-3.29534209713101,0.0986603386142846
"213",20,"Red Junglefowl","2013",2013,-3.64630856099517,0.0997691519567443
"214",20,"Red Junglefowl","2014",2014,-3.61631013441191,0.0894401601011513
"215",20,"Red Junglefowl","2015",2015,-3.48291076655148,0.0792566014804202
"216",20,"Red Junglefowl","2016",2016,-3.81238911334976,0.0808444954108433
"217",20,"Red Junglefowl","2017",2017,-3.24297401943465,0.0659276012196951
"218",20,"Red Junglefowl","2018",2018,-3.54547633843593,0.0664573316764867
"219",20,"Red Junglefowl","2019",2019,-3.59687211714512,0.0670834109560446
"220",20,"Red Junglefowl","2020",2020,-3.60075308937609,0.0684573354901742
"221",20,"Red Junglefowl","2021",2021,-3.53024535629736,0.0718398691750552
"222",20,"Red Junglefowl","2022",2022,-3.4775271058996,0.0625526157389892
"223",20,"Red Junglefowl","2023",2023,-3.34828888775488,0.06224663685707
"224",20,"Red Junglefowl","2024",2024,-3.38587484843351,0.0620216049784083
"225",21,"Red Junglefowl","before 2000",1992,-3.56149055257331,0.105567419547865
"226",21,"Red Junglefowl","2000-2006",2003,-3.30709665390631,0.0988388252955512
"227",21,"Red Junglefowl","2007-2010",2009,-3.2842761366821,0.101982205625544
"228",21,"Red Junglefowl","2011-2012",2012,-3.28804485398888,0.09479787794334
"229",21,"Red Junglefowl","2013",2013,-3.64267977396113,0.106794358048783
"230",21,"Red Junglefowl","2014",2014,-3.6069298133633,0.0877658950007187
"231",21,"Red Junglefowl","2015",2015,-3.48037819871782,0.0810594678400126
"232",21,"Red Junglefowl","2016",2016,-3.8069332330689,0.0774100030127829
"233",21,"Red Junglefowl","2017",2017,-3.2334761155264,0.0733782044979243
"234",21,"Red Junglefowl","2018",2018,-3.53737966509629,0.0699822948875397
"235",21,"Red Junglefowl","2019",2019,-3.58938233520578,0.0694793656960463
"236",21,"Red Junglefowl","2020",2020,-3.59530743771257,0.0682718705863719
"237",21,"Red Junglefowl","2021",2021,-3.52950631194947,0.0648250019676041
"238",21,"Red Junglefowl","2022",2022,-3.4701364722086,0.0654822524961417
"239",21,"Red Junglefowl","2023",2023,-3.34285216850677,0.0669864550527384
"240",21,"Red Junglefowl","2024",2024,-3.37867855056244,0.0678410107792633
"241",22,"Red Junglefowl","before 2000",1992,-3.56784444017381,0.0994180398298975
"242",22,"Red Junglefowl","2000-2006",2003,-3.31349205729051,0.0991092067040618
"243",22,"Red Junglefowl","2007-2010",2009,-3.2986941328382,0.0971386906233923
"244",22,"Red Junglefowl","2011-2012",2012,-3.29897703046535,0.0943327798028506
"245",22,"Red Junglefowl","2013",2013,-3.64318056667686,0.0980180579609475
"246",22,"Red Junglefowl","2014",2014,-3.60248079618745,0.0924120150908674
"247",22,"Red Junglefowl","2015",2015,-3.47626281518583,0.0815784364530526
"248",22,"Red Junglefowl","2016",2016,-3.81083507807489,0.0795026185448215
"249",22,"Red Junglefowl","2017",2017,-3.239474789711,0.0692629471917656
"250",22,"Red Junglefowl","2018",2018,-3.54010373185412,0.072021091759795
"251",22,"Red Junglefowl","2019",2019,-3.59379182294888,0.0716335665359528
"252",22,"Red Junglefowl","2020",2020,-3.59785590692922,0.0706381870944265
"253",22,"Red Junglefowl","2021",2021,-3.52964355254076,0.0695396881309546
"254",22,"Red Junglefowl","2022",2022,-3.46841395518319,0.0690158731899966
"255",22,"Red Junglefowl","2023",2023,-3.34556715862535,0.0668884263492946
"256",22,"Red Junglefowl","2024",2024,-3.37909629474934,0.0688686699034936
"257",23,"Red Junglefowl","before 2000",1992,-3.55762546873105,0.106684020560455
"258",23,"Red Junglefowl","2000-2006",2003,-3.32475995306559,0.0899676869223786
"259",23,"Red Junglefowl","2007-2010",2009,-3.29493371791955,0.09495786257855
"260",23,"Red Junglefowl","2011-2012",2012,-3.29663647852257,0.0939965215478412
"261",23,"Red Junglefowl","2013",2013,-3.64448600013543,0.0992476403338323
"262",23,"Red Junglefowl","2014",2014,-3.60578544142145,0.0907466000269703
"263",23,"Red Junglefowl","2015",2015,-3.48130878382256,0.0744464241146706
"264",23,"Red Junglefowl","2016",2016,-3.80769862998219,0.0780994275587632
"265",23,"Red Junglefowl","2017",2017,-3.24245016534579,0.0665332113512681
"266",23,"Red Junglefowl","2018",2018,-3.54026725681429,0.0697932993794718
"267",23,"Red Junglefowl","2019",2019,-3.59678246179238,0.0690552918339327
"268",23,"Red Junglefowl","2020",2020,-3.59566808576077,0.0707189472530947
"269",23,"Red Junglefowl","2021",2021,-3.53162957435227,0.067367431646589
"270",23,"Red Junglefowl","2022",2022,-3.47433059116753,0.0649866274851009
"271",23,"Red Junglefowl","2023",2023,-3.34605287862974,0.0668367163321267
"272",23,"Red Junglefowl","2024",2024,-3.38248393740806,0.0653190565139199
"273",24,"Red Junglefowl","before 2000",1992,-3.55986568317868,0.109536991244109
"274",24,"Red Junglefowl","2000-2006",2003,-3.30919025585416,0.0984240577012341
"275",24,"Red Junglefowl","2007-2010",2009,-3.30144870599174,0.0919512561305164
"276",24,"Red Junglefowl","2011-2012",2012,-3.28148390168334,0.104922048186207
"277",24,"Red Junglefowl","2013",2013,-3.63705101216993,0.103610808108519
"278",24,"Red Junglefowl","2014",2014,-3.60118744476322,0.0867194118894919
"279",24,"Red Junglefowl","2015",2015,-3.47022261837995,0.0800620368312429
"280",24,"Red Junglefowl","2016",2016,-3.80423389393517,0.0784143716223116
"281",24,"Red Junglefowl","2017",2017,-3.23600535765987,0.0679560660663924
"282",24,"Red Junglefowl","2018",2018,-3.53387467552975,0.0701197009368514
"283",24,"Red Junglefowl","2019",2019,-3.58418136746771,0.0691990929171996
"284",24,"Red Junglefowl","2020",2020,-3.58933794426258,0.0667343159611685
"285",24,"Red Junglefowl","2021",2021,-3.52660852126596,0.0680634978506172
"286",24,"Red Junglefowl","2022",2022,-3.46261081702087,0.0681960778343782
"287",24,"Red Junglefowl","2023",2023,-3.33751493979535,0.0658211982470224
"288",24,"Red Junglefowl","2024",2024,-3.37609765023839,0.0663132991572776
"289",25,"Red Junglefowl","before 2000",1992,-3.57687724280156,0.0992694792668936
"290",25,"Red Junglefowl","2000-2006",2003,-3.32052314152554,0.100518898860698
"291",25,"Red Junglefowl","2007-2010",2009,-3.29780193117724,0.0898453492749517
"292",25,"Red Junglefowl","2011-2012",2012,-3.30786303097673,0.0869522989479481
"293",25,"Red Junglefowl","2013",2013,-3.63811914183547,0.106428702249884
"294",25,"Red Junglefowl","2014",2014,-3.60646304834351,0.0977125040852622
"295",25,"Red Junglefowl","2015",2015,-3.47877274385144,0.0823180390653141
"296",25,"Red Junglefowl","2016",2016,-3.80337653671891,0.077971354415734
"297",25,"Red Junglefowl","2017",2017,-3.23971734226606,0.0684210444051332
"298",25,"Red Junglefowl","2018",2018,-3.53944594749554,0.0705037639094364
"299",25,"Red Junglefowl","2019",2019,-3.58928336395974,0.0753121894106925
"300",25,"Red Junglefowl","2020",2020,-3.59333210169281,0.0713918256498368
"301",25,"Red Junglefowl","2021",2021,-3.53061622980753,0.0689231779787045
"302",25,"Red Junglefowl","2022",2022,-3.46693578340984,0.0654666477700143
"303",25,"Red Junglefowl","2023",2023,-3.3427908280974,0.0652631352961633
"304",25,"Red Junglefowl","2024",2024,-3.37998849462258,0.0656841776409209
"305",26,"Red Junglefowl","before 2000",1992,-3.56711778151109,0.108961668791007
"306",26,"Red Junglefowl","2000-2006",2003,-3.31647423835567,0.0934875053761552
"307",26,"Red Junglefowl","2007-2010",2009,-3.29629409624366,0.0959795492073253
"308",26,"Red Junglefowl","2011-2012",2012,-3.30588423821829,0.0886390114868822
"309",26,"Red Junglefowl","2013",2013,-3.64469727932722,0.11227490695639
"310",26,"Red Junglefowl","2014",2014,-3.60760385586674,0.0977197993290336
"311",26,"Red Junglefowl","2015",2015,-3.48524718592799,0.0847265440737459
"312",26,"Red Junglefowl","2016",2016,-3.81224388394466,0.0809426693736877
"313",26,"Red Junglefowl","2017",2017,-3.24317521235056,0.0721212956128787
"314",26,"Red Junglefowl","2018",2018,-3.54540245923494,0.0738836125320533
"315",26,"Red Junglefowl","2019",2019,-3.59564274707636,0.0726072489639326
"316",26,"Red Junglefowl","2020",2020,-3.59891396249366,0.0694625033784246
"317",26,"Red Junglefowl","2021",2021,-3.53457879380086,0.0678337530153379
"318",26,"Red Junglefowl","2022",2022,-3.47717263045114,0.069277880343522
"319",26,"Red Junglefowl","2023",2023,-3.34669881661806,0.0689685352575997
"320",26,"Red Junglefowl","2024",2024,-3.38480409690267,0.0692918272727661
"321",27,"Red Junglefowl","before 2000",1992,-3.57166101301716,0.102279746790823
"322",27,"Red Junglefowl","2000-2006",2003,-3.32377175561214,0.0878721381695963
"323",27,"Red Junglefowl","2007-2010",2009,-3.30230534821009,0.0892555654936757
"324",27,"Red Junglefowl","2011-2012",2012,-3.30152256645518,0.0899433369270582
"325",27,"Red Junglefowl","2013",2013,-3.65530576419488,0.0983979518548034
"326",27,"Red Junglefowl","2014",2014,-3.60788523112943,0.0884446239460309
"327",27,"Red Junglefowl","2015",2015,-3.48168072738504,0.0760225453452963
"328",27,"Red Junglefowl","2016",2016,-3.81346324673768,0.0759105921914023
"329",27,"Red Junglefowl","2017",2017,-3.24371701677342,0.0637322727943882
"330",27,"Red Junglefowl","2018",2018,-3.5414512128259,0.0690574207997466
"331",27,"Red Junglefowl","2019",2019,-3.59250743143691,0.0663957557469358
"332",27,"Red Junglefowl","2020",2020,-3.59859226160538,0.0678175166284276
"333",27,"Red Junglefowl","2021",2021,-3.53480584385137,0.0641376395355557
"334",27,"Red Junglefowl","2022",2022,-3.47440836412227,0.0628078295070971
"335",27,"Red Junglefowl","2023",2023,-3.34606000227041,0.0624000311668668
"336",27,"Red Junglefowl","2024",2024,-3.38332694681837,0.0635956341339783
"337",28,"Red Junglefowl","before 2000",1992,-3.56047662317604,0.109541245259114
"338",28,"Red Junglefowl","2000-2006",2003,-3.32692059785932,0.0943488565339534
"339",28,"Red Junglefowl","2007-2010",2009,-3.30228180100444,0.0942678683713978
"340",28,"Red Junglefowl","2011-2012",2012,-3.29687316256458,0.1019001221381
"341",28,"Red Junglefowl","2013",2013,-3.65864303174858,0.103161850823581
"342",28,"Red Junglefowl","2014",2014,-3.61256676205181,0.0912882586269416
"343",28,"Red Junglefowl","2015",2015,-3.47719122024654,0.0832663346810555
"344",28,"Red Junglefowl","2016",2016,-3.81110390023689,0.0799919012094154
"345",28,"Red Junglefowl","2017",2017,-3.24310059905076,0.0672843269971756
"346",28,"Red Junglefowl","2018",2018,-3.54136094126729,0.0714061593826965
"347",28,"Red Junglefowl","2019",2019,-3.59346339171009,0.0744164427802896
"348",28,"Red Junglefowl","2020",2020,-3.59902399387708,0.0725368230103504
"349",28,"Red Junglefowl","2021",2021,-3.53457828474195,0.066755553282783
"350",28,"Red Junglefowl","2022",2022,-3.47015478319952,0.0672973089714397
"351",28,"Red Junglefowl","2023",2023,-3.34845238757987,0.065691575073386
"352",28,"Red Junglefowl","2024",2024,-3.38020268027962,0.0687765523040431
